listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"15 Cabernet Way, Mayflower, AR 72106",15 Cabernet Way,Mayflower,AR,,forRent,4,1810,,1845,13,https://www.zillow.com/homedetails/15-Cabernet-Way-Mayflower-AR-72106/464353000_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,,,,,,,,,,
"110 Nona Ruth Ln, Cabot, AR 72023",110 Nona Ruth Ln,Cabot,AR,,forRent,3,1248,,1310,15,https://www.zillow.com/homedetails/110-Nona-Ruth-Ln-Cabot-AR-72023/463333813_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"6005 Coywolf, Maumelle, AR 72113",6005 Coywolf,Maumelle,AR,,forRent,4,1955,,2300,7,https://www.zillow.com/homedetails/6005-Coywolf-Maumelle-AR-72113/465322717_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,,,,,,,,,,
"113 Lucy Ln, Maumelle, AR 72113",113 Lucy Ln,Maumelle,AR,,forRent,3,1051,,1460,15,https://www.zillow.com/homedetails/113-Lucy-Ln-Maumelle-AR-72113/463057776_zpid/,,,2026-06-09T00:00:00.000Z,Listed for sale,,,,,,,,,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,Maumelle,AR,,forRent,3,1200,,1995,92,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,,2026-06-23T00:00:00.000Z,Listed for rent,,,,,,,,,,
"10700 Mason Dr, North Little Rock, AR 72113",10700 Mason Dr,North Little Rock,AR,,forRent,3,1248,,1700,15,https://www.zillow.com/homedetails/10700-Mason-Dr-North-Little-Rock-AR-72113/457082284_zpid/,,204325,2026-09-08T00:00:00.000Z,Listed for rent,2026-03-11T00:00:00.000Z,Sold,,,,,,,,
"65 Swayze Rhys Ln, Cabot, AR 72023",65 Swayze Rhys Ln,Cabot,AR,,forRent,3,1633,,1675,41,https://www.zillow.com/homedetails/65-Swayze-Rhys-Ln-Cabot-AR-72023/2052994194_zpid/,,213925,2026-08-13T00:00:00.000Z,Listed for rent,2024-05-01T00:00:00.000Z,Sold,,,,,,,,
"5102 Stanford Ct, Maumelle, AR 72113",5102 Stanford Ct,Maumelle,AR,,forRent,4,2584,,3300,1,https://www.zillow.com/homedetails/5102-Stanford-Ct-Maumelle-AR-72113/2066797167_zpid/,,,2026-09-23T00:00:00.000Z,Listed for rent,,,,,,,,,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,Maumelle,AR,,forRent,4,2435,,2550,20,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,,2026-09-03T00:00:00.000Z,Listed for rent,,,,,,,,,,
"25 Maddison Rachael, Cabot, AR 72023",25 Maddison Rachael,Cabot,AR,,forRent,3,1248,,1310,15,https://www.zillow.com/homedetails/25-Maddison-Rachael-Cabot-AR-72023/460872609_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"113 Lucy Ln, Maumelle, AR 72113",113 Lucy Ln,Maumelle,AR,,forRent,3,1051,,1460,15,https://www.zillow.com/homedetails/113-Lucy-Ln-Maumelle-AR-72113/463057776_zpid/,,,2026-06-09T00:00:00.000Z,Listed for sale,,,,,,,,,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,Maumelle,AR,,forRent,3,1200,,1995,92,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,,2026-06-23T00:00:00.000Z,Listed for rent,,,,,,,,,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,Maumelle,AR,,forRent,4,2435,,2550,20,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,,2026-09-03T00:00:00.000Z,Listed for rent,,,,,,,,,,
"6005 Coywolf, Maumelle, AR 72113",6005 Coywolf,Maumelle,AR,,forRent,4,1955,,2300,7,https://www.zillow.com/homedetails/6005-Coywolf-Maumelle-AR-72113/465322717_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,,,,,,,,,,
"10700 Mason Dr, North Little Rock, AR 72113",10700 Mason Dr,North Little Rock,AR,,forRent,3,1248,,1700,15,https://www.zillow.com/homedetails/10700-Mason-Dr-North-Little-Rock-AR-72113/457082284_zpid/,,204325,2026-09-08T00:00:00.000Z,Listed for rent,2026-03-11T00:00:00.000Z,Sold,,,,,,,,
"5102 Stanford Ct, Maumelle, AR 72113",5102 Stanford Ct,Maumelle,AR,,forRent,4,2584,,3300,1,https://www.zillow.com/homedetails/5102-Stanford-Ct-Maumelle-AR-72113/2066797167_zpid/,,,2026-09-23T00:00:00.000Z,Listed for rent,,,,,,,,,,
"205 Logan Dr, Maumelle, AR 72113",205 Logan Dr,Maumelle,AR,,forRent,3,1472,,1835,68,https://www.zillow.com/homedetails/205-Logan-Dr-Maumelle-AR-72113/2057186361_zpid/,,,2026-07-17T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2400 SW Ednruance Way, Maumelle, AR 72113",2400 SW Ednruance Way,Maumelle,AR,,other,,,,,,"https://www.zillow.com/b/2400-sw-ednruance-way-maumelle-ar/34.87126275998,-92.450398671503_ll/",,,,,,,,,,,,,,
"203 Logan Dr, Maumelle, AR 72113",203 Logan Dr,Maumelle,AR,,forRent,3,1472,,1835,54,https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/,,,2026-07-31T00:00:00.000Z,Listed for rent,,,,,,,,,,
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,Maumelle,AR,,forRent,3,1472,,1835,78,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"158 Ridgeland Dr, Maumelle, AR 72113",158 Ridgeland Dr,Maumelle,AR,,forRent,3,1835,,1975,15,https://www.zillow.com/homedetails/158-Ridgeland-Dr-Maumelle-AR-72113/325729_zpid/,,188900,2026-09-08T00:00:00.000Z,Listed for rent,2018-03-09T00:00:00.000Z,Sold,,,,,,,,
"9 Oak Forest Dr, Maumelle, AR 72113",9 Oak Forest Dr,Maumelle,AR,,forRent,3,1176,,1675,8,https://www.zillow.com/homedetails/9-Oak-Forest-Dr-Maumelle-AR-72113/326498_zpid/,,785000,2026-09-15T00:00:00.000Z,Listed for rent,2015-05-29T00:00:00.000Z,Sold,,,,,,,,
"110 River Valley Loop, Maumelle, AR 72113",110 River Valley Loop,Maumelle,AR,,forRent,4,2670,,2600,14,https://www.zillow.com/homedetails/110-River-Valley-Loop-Maumelle-AR-72113/79782764_zpid/,,340000,2026-09-10T00:00:00.000Z,Listed for rent,2021-06-15T00:00:00.000Z,Sold,,,,,,,,
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,Maumelle,AR,,forRent,3,1294,,1695,21,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125,2026-09-02T00:00:00.000Z,Listed for rent,2014-01-01T00:00:00.000Z,Sold,,,,,,,,
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,Maumelle,AR,,forRent,3,2404,,2390,19,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000,2026-09-04T00:00:00.000Z,Listed for rent,2022-01-04T00:00:00.000Z,Sold,,,,,,,,
"21 Pin Oak Loop, Maumelle, AR 72113",21 Pin Oak Loop,Maumelle,AR,,forRent,3,1270,,1500,7,https://www.zillow.com/homedetails/21-Pin-Oak-Loop-Maumelle-AR-72113/326790_zpid/,,177000,2026-09-16T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Sold,,,,,,,,
"61 Pin Oak Loop, Maumelle, AR 72113",61 Pin Oak Loop,Maumelle,AR,,forRent,3,1173,,1495,82,https://www.zillow.com/homedetails/61-Pin-Oak-Loop-Maumelle-AR-72113/326810_zpid/,,175000,2026-07-03T00:00:00.000Z,Listed for rent,2022-09-30T00:00:00.000Z,Sold,,,,,,,,
"20 Edgehill Cv, Maumelle, AR 72113",20 Edgehill Cv,Maumelle,AR,,forRent,3,1520,,1095,0,https://www.zillow.com/homedetails/20-Edgehill-Cv-Maumelle-AR-72113/79781400_zpid/,,357500,2026-09-23T00:00:00.000Z,Listed for rent,2013-12-23T00:00:00.000Z,Sold,,,,,,,,
"24 Oak Ridge Dr, Maumelle, AR 72113",24 Oak Ridge Dr,Maumelle,AR,,forRent,3,1176,,1650,2,https://www.zillow.com/homedetails/24-Oak-Ridge-Dr-Maumelle-AR-72113/326760_zpid/,,97231,2026-09-22T00:00:00.000Z,Listed for rent,2014-04-14T00:00:00.000Z,Sold,,,,,,,,
"10413 Cypress Knee Dr, Maumelle, AR 72113",10413 Cypress Knee Dr,Maumelle,AR,,forRent,3,1480,,1800,84,https://www.zillow.com/homedetails/10413-Cypress-Knee-Dr-Maumelle-AR-72113/2060938533_zpid/,,,2026-07-01T00:00:00.000Z,Listed for rent,,,,,,,,,,
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,Maumelle,AR,,forRent,4,1961,,1950,33,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000,2026-08-21T00:00:00.000Z,Listed for rent,2024-04-23T00:00:00.000Z,Sold,,,,,,,,
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,Maumelle,AR,,forRent,3,1523,,2300,33,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,,2026-08-21T00:00:00.000Z,Listed for rent,,,,,,,,,,
"81 Oak Forest Loop, Maumelle, AR 72113",81 Oak Forest Loop,Maumelle,AR,,forRent,3,1300,,1700,65,https://www.zillow.com/homedetails/81-Oak-Forest-Loop-Maumelle-AR-72113/326542_zpid/,,145000,2026-07-20T00:00:00.000Z,Listed for rent,2021-01-15T00:00:00.000Z,Sold,,,,,,,,
"127 Chambery Dr, Maumelle, AR 72113",127 Chambery Dr,Maumelle,AR,,forRent,4,1651,,2500,20,https://www.zillow.com/homedetails/127-Chambery-Dr-Maumelle-AR-72113/122006196_zpid/,,,2026-07-24T00:00:00.000Z,Listed for rent,,,,,,,,,,
"127 Rolling Oaks Dr, Maumelle, AR 72113",127 Rolling Oaks Dr,Maumelle,AR,,forRent,3,1240,,1475,23,https://www.zillow.com/homedetails/127-Rolling-Oaks-Dr-Maumelle-AR-72113/326438_zpid/,,79500,2026-08-31T00:00:00.000Z,Listed for rent,2014-05-01T00:00:00.000Z,Sold,,,,,,,,
"5 Stoneledge Dr, Maumelle, AR 72113",5 Stoneledge Dr,Maumelle,AR,,forRent,3,1755,,1795,40,https://www.zillow.com/homedetails/5-Stoneledge-Dr-Maumelle-AR-72113/326005_zpid/,,240000,2026-08-14T00:00:00.000Z,Listed for rent,2025-02-06T00:00:00.000Z,Sold,,,,,,,,
"106 Jo Park Ln, Maumelle, AR 72113",106 Jo Park Ln,Maumelle,AR,,forRent,4,1640,,2000,48,https://www.zillow.com/homedetails/106-Jo-Park-Ln-Maumelle-AR-72113/2056841941_zpid/,,,2026-08-06T00:00:00.000Z,Listed for rent,,,,,,,,,,
"32 Cinderwood Cv, Maumelle, AR 72113",32 Cinderwood Cv,Maumelle,AR,,forRent,3,2467,,1895,24,https://www.zillow.com/homedetails/32-Cinderwood-Cv-Maumelle-AR-72113/343619_zpid/,,505000,2026-08-30T00:00:00.000Z,Listed for rent,2015-09-30T00:00:00.000Z,Sold,,,,,,,,
"2169 Bentwood Dr, Alexander, AR 72002",2169 Bentwood Dr,Alexander,AR,,forRent,4,1477,,1900,2,https://www.zillow.com/homedetails/2169-Bentwood-Dr-Alexander-AR-72002/2064742947_zpid/,,223785,2026-09-21T00:00:00.000Z,Listed for rent,2022-06-29T00:00:00.000Z,Sold,,,,,,,,
"2344 Bassett St, Benton, AR 72019",2344 Bassett St,Benton,AR,,forRent,3,1523,,1545,15,https://www.zillow.com/homedetails/2344-Bassett-St-Benton-AR-72019/463059714_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,Alexander,AR,,forRent,4,1850,,2140,60,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480,2026-08-09T00:00:00.000Z,Listed for rent,2025-03-25T00:00:00.000Z,Sold,,,,,,,,
"802 Gussy Ln, Benton, AR 72019",802 Gussy Ln,Benton,AR,,forRent,4,1459,,1650,0,https://www.zillow.com/homedetails/802-Gussy-Ln-Benton-AR-72019/460667108_zpid/,,222900,2026-08-21T00:00:00.000Z,Listed for rent,2026-08-11T00:00:00.000Z,Sold,,,,,,,,
"8065 Chesapeake Trl, Bauxite, AR 72011",8065 Chesapeake Trl,Bauxite,AR,,forRent,4,1699,,1595,15,https://www.zillow.com/homedetails/8065-Chesapeake-Trl-Bauxite-AR-72011/462191986_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8072 Chesapeake Trl, Bauxite, AR 72011",8072 Chesapeake Trl,Bauxite,AR,,forRent,4,1492,,1650,12,https://www.zillow.com/homedetails/8072-Chesapeake-Trl-Bauxite-AR-72011/457082278_zpid/,,208600,2026-09-12T00:00:00.000Z,Listed for rent,2026-07-30T00:00:00.000Z,Sold,,,,,,,,
"3008 Emerald Park Trl, Bauxite, AR 72011",3008 Emerald Park Trl,Bauxite,AR,,forRent,3,1528,,1500,22,https://www.zillow.com/homedetails/3008-Emerald-Park-Trl-Bauxite-AR-72011/2070250448_zpid/,,181875,2026-09-05T00:00:00.000Z,Listed for rent,2021-08-31T00:00:00.000Z,Sold,,,,,,,,
"8056 Chesapeake Trl, Bauxite, AR 72011",8056 Chesapeake Trl,Bauxite,AR,,forRent,3,1651,,1545,15,https://www.zillow.com/homedetails/8056-Chesapeake-Trl-Bauxite-AR-72011/457082351_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"754 Gussy Ln, Benton, AR 72019",754 Gussy Ln,Benton,AR,,forRent,3,1523,,1600,12,https://www.zillow.com/homedetails/754-Gussy-Ln-Benton-AR-72019/464376472_zpid/,,220900,2026-09-11T00:00:00.000Z,Listed for rent,2026-08-27T00:00:00.000Z,Sold,,,,,,,,
"8073 Chesapeake Trl, Bauxite, AR 72011",8073 Chesapeake Trl,Bauxite,AR,,forRent,3,1442,,1495,15,https://www.zillow.com/homedetails/8073-Chesapeake-Trl-Bauxite-AR-72011/460744961_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8016 Chesapeake Trl, Bauxite, AR 72011",8016 Chesapeake Trl,Bauxite,AR,,forRent,3,1442,,1495,15,https://www.zillow.com/homedetails/8016-Chesapeake-Trl-Bauxite-AR-72011/457082295_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"7001 Potomac Trl, Bauxite, AR 72011",7001 Potomac Trl,Bauxite,AR,,forRent,3,1051,,1295,15,https://www.zillow.com/homedetails/7001-Potomac-Trl-Bauxite-AR-72011/461516494_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8000 Chesapeake Trl, Bauxite, AR 72011",8000 Chesapeake Trl,Bauxite,AR,,forRent,3,1373,,1445,15,https://www.zillow.com/homedetails/8000-Chesapeake-Trl-Bauxite-AR-72011/464083308_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8049 Chesapeake Trl, Bauxite, AR 72011",8049 Chesapeake Trl,Bauxite,AR,,forRent,3,1301,,1395,15,https://www.zillow.com/homedetails/8049-Chesapeake-Trl-Bauxite-AR-72011/463059708_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2352 Bassett St, Benton, AR 72019",2352 Bassett St,Benton,AR,,forRent,4,1852,,1695,15,https://www.zillow.com/homedetails/2352-Bassett-St-Benton-AR-72019/461516492_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8040 Chesapeake Trl, Bauxite, AR 72011",8040 Chesapeake Trl,Bauxite,AR,,forRent,4,1496,,1495,15,https://www.zillow.com/homedetails/8040-Chesapeake-Trl-Bauxite-AR-72011/457082335_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8057 Chesapeake Trl, Bauxite, AR 72011",8057 Chesapeake Trl,Bauxite,AR,,forRent,4,1496,,1545,15,https://www.zillow.com/homedetails/8057-Chesapeake-Trl-Bauxite-AR-72011/462191990_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"8024 Chesapeake Trl, Bauxite, AR 72011",8024 Chesapeake Trl,Bauxite,AR,,forRent,3,1248,,1345,15,https://www.zillow.com/homedetails/8024-Chesapeake-Trl-Bauxite-AR-72011/457082320_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"1628 Rambling Brook Dr, Benton, AR 72015",1628 Rambling Brook Dr,Benton,AR,,forRent,3,1216,,1850,13,https://www.zillow.com/homedetails/1628-Rambling-Brook-Dr-Benton-AR-72015/463057763_zpid/,,200900,2026-09-10T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,,,,,,,,
"113 Lucy Ln, Maumelle, AR 72113",113 Lucy Ln,Maumelle,AR,,forRent,3,1051,,1460,15,https://www.zillow.com/homedetails/113-Lucy-Ln-Maumelle-AR-72113/463057776_zpid/,,,2026-06-09T00:00:00.000Z,Listed for sale,,,,,,,,,,
"4332 Sloan Dr, Alexander, AR 72002",4332 Sloan Dr,Alexander,AR,,other,4,2112,,310600,57,https://www.zillow.com/homedetails/4332-Sloan-Dr-Alexander-AR-72002/464195265_zpid/,,,2026-08-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,Alexander,AR,,forRent,4,1850,,2140,60,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480,2026-08-09T00:00:00.000Z,Listed for rent,2025-03-25T00:00:00.000Z,Sold,,,,,,,,
"1620 Rambling Brook Dr, Benton, AR 72015",1620 Rambling Brook Dr,Benton,AR,,forRent,3,1355,,1850,13,https://www.zillow.com/homedetails/1620-Rambling-Brook-Dr-Benton-AR-72015/463057732_zpid/,,206900,2026-09-10T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,,,,,,,,
"144 Jonathan Dr, Maumelle, AR 72113",144 Jonathan Dr,Maumelle,AR,,sold,3,1402,,225150,55,https://www.zillow.com/homedetails/144-Jonathan-Dr-Maumelle-AR-72113/462538135_zpid/,,225150,2026-08-02T00:00:00.000Z,Listed for rent,2026-07-31T00:00:00.000Z,Sold,,,,,,,,
"(Undisclosed Address), Maumelle, AR 72113",(Undisclosed Address),Maumelle,AR,,sold,4,1470,,222925,1094,https://www.zillow.com/homedetails/Maumelle-AR-72113/2056969175_zpid/,,222925,2026-07-06T00:00:00.000Z,Listed for rent,2023-09-26T00:00:00.000Z,Sold,,,,,,,,
"22530 Sam Tillery Dr, Alexander, AR 72002",22530 Sam Tillery Dr,Alexander,AR,,forRent,3,1633,,1995,1,https://www.zillow.com/homedetails/22530-Sam-Tillery-Dr-Alexander-AR-72002/465489014_zpid/,,,2026-09-22T00:00:00.000Z,Listed for rent,,,,,,,,,,
"22930 Sam Tillery Dr, Alexander, AR 72002",22930 Sam Tillery Dr,Alexander,AR,,forRent,4,1640,,2000,30,https://www.zillow.com/homedetails/22930-Sam-Tillery-Dr-Alexander-AR-72002/464786376_zpid/,,,2026-08-24T00:00:00.000Z,Listed for rent,,,,,,,,,,
"6099 Meridian Dr, Alexander, AR 72002",6099 Meridian Dr,Alexander,AR,,forRent,4,1824,,2195,13,https://www.zillow.com/homedetails/6099-Meridian-Dr-Alexander-AR-72002/456178536_zpid/,,,2025-12-23T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Listed for sale,,,,,,,,
"6312 Warwick Dr, Bryant, AR 72002",6312 Warwick Dr,Bryant,AR,,sold,4,1849,,267000,87,https://www.zillow.com/homedetails/6312-Warwick-Dr-Bryant-AR-72002/460975832_zpid/,,267000,2026-06-17T00:00:00.000Z,Listed for rent,2026-06-29T00:00:00.000Z,Sold,,,,,,,,
"6316 Warwick Dr, Alexander, AR 72002",6316 Warwick Dr,Alexander,AR,,forRent,4,1884,,2300,54,https://www.zillow.com/homedetails/6316-Warwick-Dr-Alexander-AR-72002/461049113_zpid/,,277000,2026-07-31T00:00:00.000Z,Listed for rent,2026-06-29T00:00:00.000Z,Sold,,,,,,,,
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,Alexander,AR,,sold,4,1439,,222900,30,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900,2026-08-27T00:00:00.000Z,Listed for rent,2026-08-25T00:00:00.000Z,Sold,,,,,,,,
"2333 Sam Tillery Dr, Alexander, AR 72002",2333 Sam Tillery Dr,Alexander,AR,,sold,3,1472,,226900,56,https://www.zillow.com/homedetails/2333-Sam-Tillery-Dr-Alexander-AR-72002/462538267_zpid/,,226900,2026-07-31T00:00:00.000Z,Listed for rent,2026-07-30T00:00:00.000Z,Sold,,,,,,,,
"802 Gussy Ln, Benton, AR 72019",802 Gussy Ln,Benton,AR,,forRent,4,1459,,1650,0,https://www.zillow.com/homedetails/802-Gussy-Ln-Benton-AR-72019/460667108_zpid/,,222900,2026-08-21T00:00:00.000Z,Listed for rent,2026-08-11T00:00:00.000Z,Sold,,,,,,,,
"754 Gussy Ln, Benton, AR 72019",754 Gussy Ln,Benton,AR,,forRent,3,1523,,1600,12,https://www.zillow.com/homedetails/754-Gussy-Ln-Benton-AR-72019/464376472_zpid/,,220900,2026-09-11T00:00:00.000Z,Listed for rent,2026-08-27T00:00:00.000Z,Sold,,,,,,,,
"102 Southfork Dr, Beebe, AR 72012",102 Southfork Dr,Beebe,AR,,forRent,3,1472,,1375,15,https://www.zillow.com/homedetails/102-Southfork-Dr-Beebe-AR-72012/458613273_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"101 King Ranch Dr, Beebe, AR 72012",101 King Ranch Dr,Beebe,AR,,forRent,3,1413,,1325,15,https://www.zillow.com/homedetails/101-King-Ranch-Dr-Beebe-AR-72012/463785355_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"102 Powder River Dr, Beebe, AR 72012",102 Powder River Dr,Beebe,AR,,sold,4,1613,,201000,76,https://www.zillow.com/homedetails/102-Powder-River-Dr-Beebe-AR-72012/460485262_zpid/,,201000,2026-07-31T00:00:00.000Z,Listed for rent,2026-07-10T00:00:00.000Z,Sold,,,,,,,,
"4101 Red Maple Ln, Alexander, AR 72002",4101 Red Maple Ln,Alexander,AR,,sold,3,1523,,230000,59,https://www.zillow.com/homedetails/4101-Red-Maple-Ln-Alexander-AR-72002/461650523_zpid/,,230000,2026-08-05T00:00:00.000Z,Listed for rent,2026-07-27T00:00:00.000Z,Sold,,,,,,,,
"2349 Sam Tillery Dr, Alexander, AR 72002",2349 Sam Tillery Dr,Alexander,AR,,sold,3,1446,,223900,86,https://www.zillow.com/homedetails/2349-Sam-Tillery-Dr-Alexander-AR-72002/461266492_zpid/,,223900,2026-07-14T00:00:00.000Z,Listed for rent,2026-06-30T00:00:00.000Z,Sold,,,,,,,,
"126 Powder River Dr, Beebe, AR 72012",126 Powder River Dr,Beebe,AR,,forRent,4,1496,,1420,15,https://www.zillow.com/homedetails/126-Powder-River-Dr-Beebe-AR-72012/463467372_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"105 King Ranch Dr, Beebe, AR 72012",105 King Ranch Dr,Beebe,AR,,forRent,3,1569,,1420,15,https://www.zillow.com/homedetails/105-King-Ranch-Dr-Beebe-AR-72012/463785363_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"15088 Thompson Branch Trl, Hensley, AR 72065",15088 Thompson Branch Trl,Hensley,AR,,forRent,3,1523,,1505,15,https://www.zillow.com/homedetails/15088-Thompson-Branch-Trl-Hensley-AR-72065/461413231_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"128 Powder River Dr, Beebe, AR 72012",128 Powder River Dr,Beebe,AR,,forRent,4,1496,,1420,15,https://www.zillow.com/homedetails/128-Powder-River-Dr-Beebe-AR-72012/463057955_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"103 Powder River Dr, Beebe, AR 72012",103 Powder River Dr,Beebe,AR,,forRent,4,1496,,1195,64,https://www.zillow.com/homedetails/103-Powder-River-Dr-Beebe-AR-72012/457323671_zpid/,,,2026-06-05T00:00:00.000Z,Listed for rent,,,,,,,,,,
"125 Powder River Dr, Beebe, AR 72012",125 Powder River Dr,Beebe,AR,,sold,4,1640,,188900,62,https://www.zillow.com/homedetails/125-Powder-River-Dr-Beebe-AR-72012/458967504_zpid/,,188900,2026-09-07T00:00:00.000Z,Listed for rent,2026-07-24T00:00:00.000Z,Sold,,,,,,,,
"118 Powder River Dr, Beebe, AR 72012",118 Powder River Dr,Beebe,AR,,sold,3,1301,,183825,62,https://www.zillow.com/homedetails/118-Powder-River-Dr-Beebe-AR-72012/460485207_zpid/,,183825,2026-09-07T00:00:00.000Z,Listed for rent,2026-07-24T00:00:00.000Z,Sold,,,,,,,,
"15105 Thompson Branch Trl, Hensley, AR 72065",15105 Thompson Branch Trl,Hensley,AR,,forRent,3,1446,,1460,15,https://www.zillow.com/homedetails/15105-Thompson-Branch-Trl-Hensley-AR-72065/462191989_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"15104 Thompson Branch Trl, Hensley, AR 72065",15104 Thompson Branch Trl,Hensley,AR,,forRent,4,1442,,1460,15,https://www.zillow.com/homedetails/15104-Thompson-Branch-Trl-Hensley-AR-72065/463333815_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"15128 Thompson Branch Trl, Hensley, AR 72065",15128 Thompson Branch Trl,Hensley,AR,,forRent,3,1612,,1555,15,https://www.zillow.com/homedetails/15128-Thompson-Branch-Trl-Hensley-AR-72065/463866341_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"100 Nona Ruth Ln, Cabot, AR 72023",100 Nona Ruth Ln,Cabot,AR,,forRent,4,1459,,1460,15,https://www.zillow.com/homedetails/100-Nona-Ruth-Ln-Cabot-AR-72023/463333811_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
"15112 Thompson Branch Trl, Hensley, AR 72065",15112 Thompson Branch Trl,Hensley,AR,,forRent,3,1612,,1555,15,https://www.zillow.com/homedetails/15112-Thompson-Branch-Trl-Hensley-AR-72065/463333808_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,,,,,,,,,,
