"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityCount","availabilityDate","bathrooms","baths","bedrooms","beds","broker","canSaveBuilding","cardHighlight","cardType","carouselPhotosComposable/baseUrl","carouselPhotosComposable/communityBaseUrl","carouselPhotosComposable/communityPhotoData","carouselPhotosComposable/isStaticUrls","carouselPhotosComposable/photoData/0/photoKey","carouselPhotosComposable/photoData/1/photoKey","carouselPhotosComposable/photoData/2/photoKey","carouselPhotosComposable/photoData/3/photoKey","carouselPhotosComposable/photoData/4/photoKey","carouselPhotosComposable/photoData/5/photoKey","carouselPhotosComposable/photoData/6/photoKey","carouselPhotosComposable/photoData/7/photoKey","carouselPhotosComposable/photoData/8/photoKey","carouselPhotosComposable/photoData/9/photoKey","carouselPhotosComposable/photoData/10/photoKey","carouselPhotosComposable/photoData/11/photoKey","carouselPhotosComposable/photoData/12/photoKey","carouselPhotosComposable/photoData/13/photoKey","carouselPhotosComposable/photoData/14/photoKey","carouselPhotosComposable/photoData/15/photoKey","carouselPhotosComposable/photoData/16/photoKey","carouselPhotosComposable/photoData/17/photoKey","carouselPhotosComposable/photoData/18/photoKey","carouselPhotosComposable/photoData/19/photoKey","carouselPhotosComposable/photoData/20/photoKey","carouselPhotosComposable/photoData/21/photoKey","carouselPhotosComposable/photoData/22/photoKey","carouselPhotosComposable/photoData/23/photoKey","carouselPhotosComposable/photoData/24/photoKey","carouselPhotosComposable/photoData/25/photoKey","carouselPhotosComposable/photoData/26/photoKey","carouselPhotosComposable/photoData/27/photoKey","carouselPhotosComposable/photoData/28/photoKey","carouselPhotosComposable/photoData/29/photoKey","carouselPhotosComposable/photoData/30/photoKey","carouselPhotosComposable/photoData/31/photoKey","carouselPhotosComposable/photoData/32/photoKey","carouselPhotosComposable/photoData/33/photoKey","carouselPhotosComposable/photoData/34/photoKey","carouselPhotosComposable/photoData/35/photoKey","carouselPhotosComposable/photoData/36/photoKey","carouselPhotosComposable/photoData/37/photoKey","carouselPhotosComposable/photoData/38/photoKey","carouselPhotosComposable/photoData/39/photoKey","carouselPhotosComposable/photoData/40/photoKey","carouselPhotosComposable/photoData/41/photoKey","carouselPhotosComposable/photoData/42/photoKey","coordinates/latitude","coordinates/longitude","countryCurrency","dateSold","daysOnZillow","detailUrl","factsAndFeatures","factsAndFeatures/fullBathroomCount","factsAndFeatures/halfBathroomCount","factsAndFeatures/hasAirConditioning","factsAndFeatures/hasFireplace","factsAndFeatures/hasPool","factsAndFeatures/hasSpa","foundFromSearchUrl","foundOnSearchPage","has3DModel","hasAdditionalAttributions","hasImage","hasVideo","hdpData/homeInfo/bathrooms","hdpData/homeInfo/bedrooms","hdpData/homeInfo/city","hdpData/homeInfo/country","hdpData/homeInfo/currency","hdpData/homeInfo/daysOnZillow","hdpData/homeInfo/homeStatus","hdpData/homeInfo/homeStatusForHDP","hdpData/homeInfo/homeType","hdpData/homeInfo/isFeatured","hdpData/homeInfo/isNonOwnerOccupied","hdpData/homeInfo/isPreforeclosureAuction","hdpData/homeInfo/isPremierBuilder","hdpData/homeInfo/isRentalWithBasePrice","hdpData/homeInfo/isShowcaseListing","hdpData/homeInfo/isUnmappable","hdpData/homeInfo/isZillowOwned","hdpData/homeInfo/latitude","hdpData/homeInfo/livingArea","hdpData/homeInfo/longitude","hdpData/homeInfo/price","hdpData/homeInfo/priceForHDP","hdpData/homeInfo/rentZestimate","hdpData/homeInfo/shouldHighlight","hdpData/homeInfo/state","hdpData/homeInfo/streetAddress","hdpData/homeInfo/taxAssessedValue","hdpData/homeInfo/timeOnZillow","hdpData/homeInfo/zestimate","hdpData/homeInfo/zipcode","hdpData/homeInfo/zpid","homeType","id","imgSrc","isBuilding","isContactable","isFeaturedListing","isHomeRec","isInstantTourEnabled","isPaidBuilderNewConstruction","isRentalWithBasePrice","isShowcaseListing","isUndisclosedAddress","isUserClaimingOwner","isUserConfirmedClaim","isValid","isZillowOwned","latLong/latitude","latLong/longitude","list","listCardRecommendation/ctaRecommendations/0/contentType","listCardRecommendation/ctaRecommendations/0/displayString","listCardRecommendation/flexFieldRecommendations/0/contentType","listCardRecommendation/flexFieldRecommendations/0/displayString","listCardRecommendation/flexFieldRecommendations/1/contentType","listCardRecommendation/flexFieldRecommendations/1/displayString","listPriceIncludesRequiredMonthlyFees","listingAddress/city","listingAddress/communityName","listingAddress/country","listingAddress/county","listingAddress/full","listingAddress/neighborhood","listingAddress/state","listingAddress/street","listingAddress/subdivision","listingAddress/timeZone","listingAddress/unit","listingAddress/zipCode","listingPhotos/0/caption","listingPhotos/0/url","listingPhotos/1/caption","listingPhotos/1/url","listingPhotos/2/caption","listingPhotos/2/url","listingPhotos/3/caption","listingPhotos/3/url","listingPhotos/4/caption","listingPhotos/4/url","listingPhotos/5/caption","listingPhotos/5/url","listingPhotos/6/caption","listingPhotos/6/url","listingPhotos/7/caption","listingPhotos/7/url","listingPhotos/8/caption","listingPhotos/8/url","listingPhotos/9/caption","listingPhotos/9/url","listingPhotos/10/caption","listingPhotos/10/url","listingPhotos/11/caption","listingPhotos/11/url","listingPhotos/12/caption","listingPhotos/12/url","listingPhotos/13/caption","listingPhotos/13/url","listingPhotos/14/caption","listingPhotos/14/url","listingPhotos/15/caption","listingPhotos/15/url","listingPhotos/16/caption","listingPhotos/16/url","listingPhotos/17/caption","listingPhotos/17/url","listingPhotos/18/caption","listingPhotos/18/url","listingPhotos/19/caption","listingPhotos/19/url","listingPhotos/20/caption","listingPhotos/20/url","listingPhotos/21/caption","listingPhotos/21/url","listingPhotos/22/caption","listingPhotos/22/url","listingPhotos/23/caption","listingPhotos/23/url","listingPhotos/24/caption","listingPhotos/24/url","listingPhotos/25/caption","listingPhotos/25/url","listingPhotos/26/caption","listingPhotos/26/url","listingPhotos/27/caption","listingPhotos/27/url","listingPhotos/28/caption","listingPhotos/28/url","listingPhotos/29/caption","listingPhotos/29/url","listingPhotos/30/caption","listingPhotos/30/url","listingPhotos/31/caption","listingPhotos/31/url","listingPhotos/32/caption","listingPhotos/32/url","listingPhotos/33/caption","listingPhotos/33/url","listingPhotos/34/caption","listingPhotos/34/url","listingPhotos/35/caption","listingPhotos/35/url","listingPhotos/36/caption","listingPhotos/36/url","listingPhotos/37/caption","listingPhotos/37/url","listingPhotos/38/caption","listingPhotos/38/url","listingPhotos/39/caption","listingPhotos/39/url","listingPhotos/40/caption","listingPhotos/40/url","listingPhotos/41/caption","listingPhotos/41/url","listingPhotos/42/caption","listingPhotos/42/url","listingPrice","listingPrice/amount","listingPrice/currency","listingPrice/formatted","listingSoldPrice","listingStatus","listingType","livingArea","livingAreaUnit","lotArea","mainImage","marketingStatusSimplifiedCd","marketingTagline","marketingTreatments/0","marketingTreatments/1","marketingTreatments/2","marketingTreatments/3","openHouse","palsId","pgapt","photoCount","price","priceChange","priceChangedAt","priceIncludesMonthlyFees","priceReduction","propertyUrl","providerListingId","rawHomeStatusCd","relaxed","rentZestimate","scrapedAt","sgapt","shouldShowRequestOnPrice","shouldShowZestimateAsPrice","sourceSearchUrl","statusText","statusType","streetViewMetadataURL","streetViewURL","taxAssessedValue","unformattedPrice","units/0/beds","units/0/price","units/0/roomForRent","units/1/beds","units/1/price","units/1/roomForRent","zestimate","zpid"
"15 Piney Cove Mnr, Maumelle, AR 72113","Maumelle","AR","15 Piney Cove Mnr","72113","2407",,,"3","3","5","5",,,,"home","https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","87caedb638ba2c3e410722bc22a9cf5a","77eef4f1f05a25faa29a4db79f7488c5","a6ae2f316ebdef501b0bb72ad2e4bff6","d1277fc56621d3f0dd0af52c119ce693","aabf70fc776fad76c78d898a2e0acb5c","5c1cc90cd2725bbf67a6fbffee28cf8d","b93235189cd7649e065f8bb5f5a296ce","d4634edd34f203b08605b22f5a1ae0e3","f5c9f76ca36664df54e4bc495f68b4d5","f8659aea372946857ecf2e03ee2fd3f8","9b4555e84404058a67be5ef2d603ac9b","6e79f307ca2310f62c7b8cb91d4e15c0","fcbb214bba443033f5177a2b7442f336","9d93788696d05fe60e106f5b413110c2","1e3a35478881db558b7526b6f2159fb3","e9cc75261e77f21c662684fdbe4b7b3d","19a63b913c2d38e01eeeeb76d1a9f27a","35d2af3d9217de7a1f9b9cecaa713829","88ead5e7de389b35a12515b8ed6a0be7","03cf4a5d95eed6cf5347742758b1bd6f","152053138340b632cc8ae8cfbffb2a98","8a2f2fa0219c4d6d33009bdbb9bb95b2","57cce0bbf8b3a6e16497c1727e89e3d3",,,,,,,,,,,,,,,,,,,,,"34.87028","-92.40009","$",,"14","https://www.zillow.com/homedetails/15-Piney-Cove-Mnr-Maumelle-AR-72113/327022_zpid/",,"3",,"false","false","false","false","https://www.zillow.com/maumelle-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.45618482708112%2C%22east%22%3A-92.33773847698346%2C%22south%22%3A34.81970401127623%2C%22north%22%3A34.90196361248979%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A53198%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A13%7D","1","false","false","true","false","3","5","Maumelle","USA","USD","14","FOR_RENT","FOR_RENT","SINGLE_FAMILY","true","true","false","false","false","false","false","false","34.87028","2407","-92.40009","2495","2495","2279","false","AR","15 Piney Cove Mnr","186435","1242604000","252400","72113","327022","SINGLE_FAMILY","327022","https://photos.zillowstatic.com/fp/87caedb638ba2c3e410722bc22a9cf5a-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","true","false","34.87028","-92.40009","true","REQUEST_A_TOUR","Request a tour","timeOnInfo","14 days ago","frZillowApplication","Apply instantly","false","Maumelle",,"USA",,"15 Piney Cove Mnr, Maumelle, AR 72113",,"AR","15 Piney Cove Mnr",,,,"72113",,"https://photos.zillowstatic.com/fp/87caedb638ba2c3e410722bc22a9cf5a-p_e.jpg",,"https://photos.zillowstatic.com/fp/77eef4f1f05a25faa29a4db79f7488c5-p_e.jpg",,"https://photos.zillowstatic.com/fp/a6ae2f316ebdef501b0bb72ad2e4bff6-p_e.jpg",,"https://photos.zillowstatic.com/fp/d1277fc56621d3f0dd0af52c119ce693-p_e.jpg",,"https://photos.zillowstatic.com/fp/aabf70fc776fad76c78d898a2e0acb5c-p_e.jpg",,"https://photos.zillowstatic.com/fp/5c1cc90cd2725bbf67a6fbffee28cf8d-p_e.jpg",,"https://photos.zillowstatic.com/fp/b93235189cd7649e065f8bb5f5a296ce-p_e.jpg",,"https://photos.zillowstatic.com/fp/d4634edd34f203b08605b22f5a1ae0e3-p_e.jpg",,"https://photos.zillowstatic.com/fp/f5c9f76ca36664df54e4bc495f68b4d5-p_e.jpg",,"https://photos.zillowstatic.com/fp/f8659aea372946857ecf2e03ee2fd3f8-p_e.jpg",,"https://photos.zillowstatic.com/fp/9b4555e84404058a67be5ef2d603ac9b-p_e.jpg",,"https://photos.zillowstatic.com/fp/6e79f307ca2310f62c7b8cb91d4e15c0-p_e.jpg",,"https://photos.zillowstatic.com/fp/fcbb214bba443033f5177a2b7442f336-p_e.jpg",,"https://photos.zillowstatic.com/fp/9d93788696d05fe60e106f5b413110c2-p_e.jpg",,"https://photos.zillowstatic.com/fp/1e3a35478881db558b7526b6f2159fb3-p_e.jpg",,"https://photos.zillowstatic.com/fp/e9cc75261e77f21c662684fdbe4b7b3d-p_e.jpg",,"https://photos.zillowstatic.com/fp/19a63b913c2d38e01eeeeb76d1a9f27a-p_e.jpg",,"https://photos.zillowstatic.com/fp/35d2af3d9217de7a1f9b9cecaa713829-p_e.jpg",,"https://photos.zillowstatic.com/fp/88ead5e7de389b35a12515b8ed6a0be7-p_e.jpg",,"https://photos.zillowstatic.com/fp/03cf4a5d95eed6cf5347742758b1bd6f-p_e.jpg",,"https://photos.zillowstatic.com/fp/152053138340b632cc8ae8cfbffb2a98-p_e.jpg",,"https://photos.zillowstatic.com/fp/8a2f2fa0219c4d6d33009bdbb9bb95b2-p_e.jpg",,"https://photos.zillowstatic.com/fp/57cce0bbf8b3a6e16497c1727e89e3d3-p_e.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2495","USD","$2,495/mo",,"forRent",,"2407","sqft",,"https://photos.zillowstatic.com/fp/87caedb638ba2c3e410722bc22a9cf5a-p_e.jpg","For Rent",,"paid","zillowRentalManager",,,,"100066001_29a2102d853e6266347698ae12331a77251a62124cc8e8a45986c1a80b7139f2","ForRent","23","$2,495/mo",,,"false",,"https://www.zillow.com/homedetails/15-Piney-Cove-Mnr-Maumelle-AR-72113/327022_zpid/","2yxw3smw8zyv7","ForRent","false","2279","2026-08-01T00:19:32.447Z","For Rent","false","false","https://www.zillow.com/maumelle-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.45618482708112%2C%22east%22%3A-92.33773847698346%2C%22south%22%3A34.81970401127623%2C%22north%22%3A34.90196361248979%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A53198%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A13%7D","House for rent","FOR_RENT",,,"186435","2495",,,,,,,"252400","327022"
"203 Logan Dr, Maumelle, AR 72113","Maumelle","AR","203 Logan Dr","72113","1472",,"2026-09-21 00:00:00","2","2","3","3",,,,"home","https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","8b0223d4c6d473ee191eedb7e7d6c4d5","83c7dfd33e1d499d82952e4d7d69c9bc","7377177e56410bb3cdff2bbb4acb8428","53ea2ccca788434e846f91974a4312c6","424b29191f08cb7d196f356b7dfe69d4","d5e1042a2cbd7bbd57719ae707747365","dc09c20df25e98c87794d4c814155f7d","8aad33efa945273ff14cd45d9ba815c5","769eb7a174ad9ccea8b3a58f3154b199","3278b3689d0b9dc3159b3844d00a7a0c","ca24c41044768b1d9959e3604015994d","3f12e75b06de0ae50fd0f4b48d1f9290","db0e6fdbfbd1debbbd81236ad93f9198","c4b6adcc891393ffd42b34cb6a3bd3dd","3fe7a176f2aa2a98e59de31d06dcee08","d12d784a884ec4664807362c838a23b7","1b8fb3da9613906e63bb35039f724c71","cb18ae4386757f7650b9e38a221e9bfa","841c26cb7470e15dc9b9a7d8e7c63309","cbbd490a12eda659e6ddc8e6fefce942","81ac52dcb3b585bcf0e79c2ed50307aa","5263e75d2ba947434d71f5176d775077",,,,,,,,,,,,,,,,,,,,,,"34.841293","-92.36882","$",,"0","https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/",,"2","0","false","false","false","false","https://www.zillow.com/maumelle-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.45618482708112%2C%22east%22%3A-92.33773847698346%2C%22south%22%3A34.81970401127623%2C%22north%22%3A34.90196361248979%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A53198%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A13%7D","1","false","false","true","false","2","3","Maumelle","USA","USD","0","FOR_RENT","FOR_RENT","SINGLE_FAMILY","true","true","false","false","false","false","false","false","34.841293","1472","-92.36882","1830","1830","1690","false","AR","203 Logan Dr","228965","32584000","268000","72113","2057186362","SINGLE_FAMILY","2057186362","https://photos.zillowstatic.com/fp/8b0223d4c6d473ee191eedb7e7d6c4d5-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","true","false","34.841293","-92.36882","true","REQUEST_A_TOUR","Request a tour","timeOnInfo","9 hours ago",,,"false","Maumelle",,"USA",,"203 Logan Dr, Maumelle, AR 72113",,"AR","203 Logan Dr",,,,"72113",,"https://photos.zillowstatic.com/fp/8b0223d4c6d473ee191eedb7e7d6c4d5-p_e.jpg",,"https://photos.zillowstatic.com/fp/83c7dfd33e1d499d82952e4d7d69c9bc-p_e.jpg",,"https://photos.zillowstatic.com/fp/7377177e56410bb3cdff2bbb4acb8428-p_e.jpg",,"https://photos.zillowstatic.com/fp/53ea2ccca788434e846f91974a4312c6-p_e.jpg",,"https://photos.zillowstatic.com/fp/424b29191f08cb7d196f356b7dfe69d4-p_e.jpg",,"https://photos.zillowstatic.com/fp/d5e1042a2cbd7bbd57719ae707747365-p_e.jpg",,"https://photos.zillowstatic.com/fp/dc09c20df25e98c87794d4c814155f7d-p_e.jpg",,"https://photos.zillowstatic.com/fp/8aad33efa945273ff14cd45d9ba815c5-p_e.jpg",,"https://photos.zillowstatic.com/fp/769eb7a174ad9ccea8b3a58f3154b199-p_e.jpg",,"https://photos.zillowstatic.com/fp/3278b3689d0b9dc3159b3844d00a7a0c-p_e.jpg",,"https://photos.zillowstatic.com/fp/ca24c41044768b1d9959e3604015994d-p_e.jpg",,"https://photos.zillowstatic.com/fp/3f12e75b06de0ae50fd0f4b48d1f9290-p_e.jpg",,"https://photos.zillowstatic.com/fp/db0e6fdbfbd1debbbd81236ad93f9198-p_e.jpg",,"https://photos.zillowstatic.com/fp/c4b6adcc891393ffd42b34cb6a3bd3dd-p_e.jpg",,"https://photos.zillowstatic.com/fp/3fe7a176f2aa2a98e59de31d06dcee08-p_e.jpg",,"https://photos.zillowstatic.com/fp/d12d784a884ec4664807362c838a23b7-p_e.jpg",,"https://photos.zillowstatic.com/fp/1b8fb3da9613906e63bb35039f724c71-p_e.jpg",,"https://photos.zillowstatic.com/fp/cb18ae4386757f7650b9e38a221e9bfa-p_e.jpg",,"https://photos.zillowstatic.com/fp/841c26cb7470e15dc9b9a7d8e7c63309-p_e.jpg",,"https://photos.zillowstatic.com/fp/cbbd490a12eda659e6ddc8e6fefce942-p_e.jpg",,"https://photos.zillowstatic.com/fp/81ac52dcb3b585bcf0e79c2ed50307aa-p_e.jpg",,"https://photos.zillowstatic.com/fp/5263e75d2ba947434d71f5176d775077-p_e.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1830","USD","$1,830/mo",,"forRent",,"1472","sqft",,"https://photos.zillowstatic.com/fp/8b0223d4c6d473ee191eedb7e7d6c4d5-p_e.jpg","For Rent",,"trustedListing","paid","singleFamilyPaid","feedConnectFlatFeeFeedConnect",,"100066001_983a9ec217cdf657c05600a5d72136cf2fce56f6996d4d3e5395c636bad7cfcb","ForRent","22","$1,830/mo",,,"false",,"https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/","2swhwyereavq5","ForRent","false","1690","2026-08-01T00:19:32.447Z","For Rent","false","false","https://www.zillow.com/maumelle-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.45618482708112%2C%22east%22%3A-92.33773847698346%2C%22south%22%3A34.81970401127623%2C%22north%22%3A34.90196361248979%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A53198%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A13%7D","House for rent","FOR_RENT",,,"228965","1830",,,,,,,"268000","2057186362"
