"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityCount","availabilityDate","bathrooms","baths","bedrooms","beds","broker","canSaveBuilding","cardHighlight","cardType","carouselPhotosComposable/baseUrl","carouselPhotosComposable/communityBaseUrl","carouselPhotosComposable/communityPhotoData","carouselPhotosComposable/isStaticUrls","carouselPhotosComposable/photoData/0/photoKey","carouselPhotosComposable/photoData/1/photoKey","carouselPhotosComposable/photoData/2/photoKey","carouselPhotosComposable/photoData/3/photoKey","carouselPhotosComposable/photoData/4/photoKey","carouselPhotosComposable/photoData/5/photoKey","carouselPhotosComposable/photoData/6/photoKey","carouselPhotosComposable/photoData/7/photoKey","carouselPhotosComposable/photoData/8/photoKey","carouselPhotosComposable/photoData/9/photoKey","carouselPhotosComposable/photoData/10/photoKey","carouselPhotosComposable/photoData/11/photoKey","carouselPhotosComposable/photoData/12/photoKey","carouselPhotosComposable/photoData/13/photoKey","carouselPhotosComposable/photoData/14/photoKey","carouselPhotosComposable/photoData/15/photoKey","carouselPhotosComposable/photoData/16/photoKey","carouselPhotosComposable/photoData/17/photoKey","carouselPhotosComposable/photoData/18/photoKey","carouselPhotosComposable/photoData/19/photoKey","carouselPhotosComposable/photoData/20/photoKey","carouselPhotosComposable/photoData/21/photoKey","carouselPhotosComposable/photoData/22/photoKey","carouselPhotosComposable/photoData/23/photoKey","carouselPhotosComposable/photoData/24/photoKey","carouselPhotosComposable/photoData/25/photoKey","carouselPhotosComposable/photoData/26/photoKey","carouselPhotosComposable/photoData/27/photoKey","carouselPhotosComposable/photoData/28/photoKey","carouselPhotosComposable/photoData/29/photoKey","carouselPhotosComposable/photoData/30/photoKey","carouselPhotosComposable/photoData/31/photoKey","coordinates/latitude","coordinates/longitude","countryCurrency","dateSold","daysOnZillow","detailUrl","factsAndFeatures","factsAndFeatures/fullBathroomCount","factsAndFeatures/halfBathroomCount","factsAndFeatures/hasAirConditioning","factsAndFeatures/hasFireplace","factsAndFeatures/hasPool","factsAndFeatures/hasSpa","foundFromSearchUrl","foundOnSearchPage","has3DModel","hasAdditionalAttributions","hasImage","hasVideo","hdpData/homeInfo/bathrooms","hdpData/homeInfo/bedrooms","hdpData/homeInfo/city","hdpData/homeInfo/country","hdpData/homeInfo/currency","hdpData/homeInfo/datePriceChanged","hdpData/homeInfo/daysOnZillow","hdpData/homeInfo/homeStatus","hdpData/homeInfo/homeStatusForHDP","hdpData/homeInfo/homeType","hdpData/homeInfo/isFeatured","hdpData/homeInfo/isNonOwnerOccupied","hdpData/homeInfo/isPreforeclosureAuction","hdpData/homeInfo/isPremierBuilder","hdpData/homeInfo/isRentalWithBasePrice","hdpData/homeInfo/isShowcaseListing","hdpData/homeInfo/isUnmappable","hdpData/homeInfo/isZillowOwned","hdpData/homeInfo/latitude","hdpData/homeInfo/livingArea","hdpData/homeInfo/longitude","hdpData/homeInfo/price","hdpData/homeInfo/priceChange","hdpData/homeInfo/priceForHDP","hdpData/homeInfo/priceReduction","hdpData/homeInfo/rentZestimate","hdpData/homeInfo/shouldHighlight","hdpData/homeInfo/state","hdpData/homeInfo/streetAddress","hdpData/homeInfo/taxAssessedValue","hdpData/homeInfo/timeOnZillow","hdpData/homeInfo/zestimate","hdpData/homeInfo/zipcode","hdpData/homeInfo/zpid","homeType","id","imgSrc","isBuilding","isContactable","isFeaturedListing","isHomeRec","isInstantTourEnabled","isPaidBuilderNewConstruction","isRentalWithBasePrice","isShowcaseListing","isUndisclosedAddress","isUserClaimingOwner","isUserConfirmedClaim","isValid","isZillowOwned","latLong/latitude","latLong/longitude","list","listCardRecommendation/ctaRecommendations/0/contentType","listCardRecommendation/ctaRecommendations/0/displayString","listCardRecommendation/flexFieldRecommendations/0/contentType","listCardRecommendation/flexFieldRecommendations/0/displayString","listCardRecommendation/flexFieldRecommendations/1/contentType","listCardRecommendation/flexFieldRecommendations/1/displayString","listCardRecommendation/flexFieldRecommendations/2/contentType","listCardRecommendation/flexFieldRecommendations/2/displayString","listPriceIncludesRequiredMonthlyFees","listingAddress/city","listingAddress/communityName","listingAddress/country","listingAddress/county","listingAddress/full","listingAddress/neighborhood","listingAddress/state","listingAddress/street","listingAddress/subdivision","listingAddress/timeZone","listingAddress/unit","listingAddress/zipCode","listingPhotos/0/caption","listingPhotos/0/url","listingPhotos/1/caption","listingPhotos/1/url","listingPhotos/2/caption","listingPhotos/2/url","listingPhotos/3/caption","listingPhotos/3/url","listingPhotos/4/caption","listingPhotos/4/url","listingPhotos/5/caption","listingPhotos/5/url","listingPhotos/6/caption","listingPhotos/6/url","listingPhotos/7/caption","listingPhotos/7/url","listingPhotos/8/caption","listingPhotos/8/url","listingPhotos/9/caption","listingPhotos/9/url","listingPhotos/10/caption","listingPhotos/10/url","listingPhotos/11/caption","listingPhotos/11/url","listingPhotos/12/caption","listingPhotos/12/url","listingPhotos/13/caption","listingPhotos/13/url","listingPhotos/14/caption","listingPhotos/14/url","listingPhotos/15/caption","listingPhotos/15/url","listingPhotos/16/caption","listingPhotos/16/url","listingPhotos/17/caption","listingPhotos/17/url","listingPhotos/18/caption","listingPhotos/18/url","listingPhotos/19/caption","listingPhotos/19/url","listingPhotos/20/caption","listingPhotos/20/url","listingPhotos/21/caption","listingPhotos/21/url","listingPhotos/22/caption","listingPhotos/22/url","listingPhotos/23/caption","listingPhotos/23/url","listingPhotos/24/caption","listingPhotos/24/url","listingPhotos/25/caption","listingPhotos/25/url","listingPhotos/26/caption","listingPhotos/26/url","listingPhotos/27/caption","listingPhotos/27/url","listingPhotos/28/caption","listingPhotos/28/url","listingPhotos/29/caption","listingPhotos/29/url","listingPhotos/30/caption","listingPhotos/30/url","listingPhotos/31/caption","listingPhotos/31/url","listingPrice","listingPrice/amount","listingPrice/currency","listingPrice/formatted","listingSoldPrice","listingStatus","listingType","livingArea","livingAreaUnit","lotArea","mainImage","marketingStatusSimplifiedCd","marketingTagline","marketingTreatments/0","marketingTreatments/1","marketingTreatments/2","marketingTreatments/3","openHouse","palsId","pgapt","photoCount","price","priceChange","priceChangedAt","priceIncludesMonthlyFees","priceReduction","propertyUrl","providerListingId","rawHomeStatusCd","relaxed","rentZestimate","scrapedAt","sgapt","shouldShowRequestOnPrice","shouldShowZestimateAsPrice","sourceSearchUrl","statusText","statusType","streetViewMetadataURL","streetViewURL","taxAssessedValue","unformattedPrice","units/0/beds","units/0/price","units/0/roomForRent","units/1/beds","units/1/price","units/1/roomForRent","zestimate","zpid"
"2356 Sam Tillery Dr, Alexander, AR","Alexander","AR","2356 Sam Tillery Dr ","72002",,"5",,,,,,,"false",,,"https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","8d6f7af73c78e55152324499634c421a","9ee2ffb935b8d039d187f622af177558","eb7f5b7386914ab7216a344e4fdab526","1e1addecd4be7ac7c2b9b067590957e3","6a6961894c2a52998f6f236932073a35","3f5cde30d6eb8424b280fc0f91148f89","55599bc086c036075b4fc33ba52935e4","4a857249ebbcc4e32edabcce5d8ddb0c","bc6237c7bd1377de2129e289fc465406","4b81e60fae3c55499d384cb82ccb0dfd","84568a1e98379e21633677dcdc49a9e1","5837917521033ee972c1ed6e9e1e5328","d132fc165d2fa5a1ce37809579762909","09969b6752d5a283da31cc2f9a975e30","c4d040ba2623460e6fca678e784324ca","f7c98078e5815e3d77d1a60c479a64eb","cdea5d7ed1170ad72ad445b3b13b3528","b8c873b6d20af52044c11b072b63ed53","cbbacb47a0488e59fed742006e9c7f8f","1500f7613b63a9a34c0ddedf878a3253",,,,,,,,,,,,,"34.669003","-92.48261",,,,"https://www.zillow.com/b/building/34.669003,-92.48261_ll/",,,,,,,,"https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","1","false",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.669003--92.48261","https://photos.zillowstatic.com/fp/8d6f7af73c78e55152324499634c421a-p_e.jpg","true","false","true",,"false","false",,"false",,,,"true",,"34.669003","-92.48261","true",,,,,,,,,"false","Alexander",,,,"2356 Sam Tillery Dr, Alexander, AR",,"AR","2356 Sam Tillery Dr ",,,,"72002",,"https://photos.zillowstatic.com/fp/8d6f7af73c78e55152324499634c421a-p_e.jpg",,"https://photos.zillowstatic.com/fp/9ee2ffb935b8d039d187f622af177558-p_e.jpg",,"https://photos.zillowstatic.com/fp/eb7f5b7386914ab7216a344e4fdab526-p_e.jpg",,"https://photos.zillowstatic.com/fp/1e1addecd4be7ac7c2b9b067590957e3-p_e.jpg",,"https://photos.zillowstatic.com/fp/6a6961894c2a52998f6f236932073a35-p_e.jpg",,"https://photos.zillowstatic.com/fp/3f5cde30d6eb8424b280fc0f91148f89-p_e.jpg",,"https://photos.zillowstatic.com/fp/55599bc086c036075b4fc33ba52935e4-p_e.jpg",,"https://photos.zillowstatic.com/fp/4a857249ebbcc4e32edabcce5d8ddb0c-p_e.jpg",,"https://photos.zillowstatic.com/fp/bc6237c7bd1377de2129e289fc465406-p_e.jpg",,"https://photos.zillowstatic.com/fp/4b81e60fae3c55499d384cb82ccb0dfd-p_e.jpg",,"https://photos.zillowstatic.com/fp/84568a1e98379e21633677dcdc49a9e1-p_e.jpg",,"https://photos.zillowstatic.com/fp/5837917521033ee972c1ed6e9e1e5328-p_e.jpg",,"https://photos.zillowstatic.com/fp/d132fc165d2fa5a1ce37809579762909-p_e.jpg",,"https://photos.zillowstatic.com/fp/09969b6752d5a283da31cc2f9a975e30-p_e.jpg",,"https://photos.zillowstatic.com/fp/c4d040ba2623460e6fca678e784324ca-p_e.jpg",,"https://photos.zillowstatic.com/fp/f7c98078e5815e3d77d1a60c479a64eb-p_e.jpg",,"https://photos.zillowstatic.com/fp/cdea5d7ed1170ad72ad445b3b13b3528-p_e.jpg",,"https://photos.zillowstatic.com/fp/b8c873b6d20af52044c11b072b63ed53-p_e.jpg",,"https://photos.zillowstatic.com/fp/cbbacb47a0488e59fed742006e9c7f8f-p_e.jpg",,"https://photos.zillowstatic.com/fp/1500f7613b63a9a34c0ddedf878a3253-p_e.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"forRent",,,,,"https://photos.zillowstatic.com/fp/8d6f7af73c78e55152324499634c421a-p_e.jpg",,,"paid","zillowRentalManager",,,,,,"20",,,,"false",,"https://www.zillow.com/b/building/34.669003,-92.48261_ll/","519uaqrza597x",,"false",,"2026-07-31T18:53:08.453Z",,"false",,"https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","For Rent","FOR_RENT",,,,,"3","$1,550+","false","4","$2,400+","false",,"34.669003--92.48261"
"4568 Western Woods Dr, Benton, AR 72015","Benton","AR","4568 Western Woods Dr","72015","1734",,"2026-08-20 00:00:00","2","2","4","4",,,,"home","https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","6e8c56b900e80f1f94f304364c17c959","6fbcc7fc7b9d92cb0b8666bac525944e","68366e611754da695043135c17d706a1","c9dcb3d3d65fa1bc1cd2246b459211c9","f9a218bcb29f4f9fa1bebcdc09527db1","477983c666fb61f65ba272a791e2883d","478d3db452e43ee2e8e9b0d31f37047a","d6ce5f0a56e0dc9043777786af219ec5","fad6e0e6fd28b63b49631b5db1f59cc3","853834d24993673cb9d095a4b92a34c5","7a156a5dc6d85108d89294f9fd7a1f6f","0eb375eaa88f270856564f7ff530e4fc","1a45d8b1621c35fe8cecc82cd350ef77","ec7ce4e22b8f124168003f38d4cdfd22","3221816ce5e06b9e7fc204e23221a94a",,,,,,,,,,,,,,,,,,"34.55889","-92.54093","$",,"2","https://www.zillow.com/homedetails/4568-Western-Woods-Dr-Benton-AR-72015/2057412537_zpid/",,"2","0","false","false","false","false","https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","1","false","false","true","false","2","4","Benton","USA","USD",,"2","FOR_RENT","FOR_RENT","SINGLE_FAMILY","true","true","false","false","false","false","false","false","34.55889","1734","-92.54093","1895",,"1895",,"1858","false","AR","4568 Western Woods Dr","234485","236317000","270900","72015","2057412537","SINGLE_FAMILY","2057412537","https://photos.zillowstatic.com/fp/6e8c56b900e80f1f94f304364c17c959-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","true","false","34.55889","-92.54093","true","REQUEST_A_TOUR","Request a tour","timeOnInfo","2 days ago",,,,,"false","Benton",,"USA",,"4568 Western Woods Dr, Benton, AR 72015",,"AR","4568 Western Woods Dr",,,,"72015",,"https://photos.zillowstatic.com/fp/6e8c56b900e80f1f94f304364c17c959-p_e.jpg",,"https://photos.zillowstatic.com/fp/6fbcc7fc7b9d92cb0b8666bac525944e-p_e.jpg",,"https://photos.zillowstatic.com/fp/68366e611754da695043135c17d706a1-p_e.jpg",,"https://photos.zillowstatic.com/fp/c9dcb3d3d65fa1bc1cd2246b459211c9-p_e.jpg",,"https://photos.zillowstatic.com/fp/f9a218bcb29f4f9fa1bebcdc09527db1-p_e.jpg",,"https://photos.zillowstatic.com/fp/477983c666fb61f65ba272a791e2883d-p_e.jpg",,"https://photos.zillowstatic.com/fp/478d3db452e43ee2e8e9b0d31f37047a-p_e.jpg",,"https://photos.zillowstatic.com/fp/d6ce5f0a56e0dc9043777786af219ec5-p_e.jpg",,"https://photos.zillowstatic.com/fp/fad6e0e6fd28b63b49631b5db1f59cc3-p_e.jpg",,"https://photos.zillowstatic.com/fp/853834d24993673cb9d095a4b92a34c5-p_e.jpg",,"https://photos.zillowstatic.com/fp/7a156a5dc6d85108d89294f9fd7a1f6f-p_e.jpg",,"https://photos.zillowstatic.com/fp/0eb375eaa88f270856564f7ff530e4fc-p_e.jpg",,"https://photos.zillowstatic.com/fp/1a45d8b1621c35fe8cecc82cd350ef77-p_e.jpg",,"https://photos.zillowstatic.com/fp/ec7ce4e22b8f124168003f38d4cdfd22-p_e.jpg",,"https://photos.zillowstatic.com/fp/3221816ce5e06b9e7fc204e23221a94a-p_e.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1895","USD","$1,895/mo",,"forRent",,"1734","sqft",,"https://photos.zillowstatic.com/fp/6e8c56b900e80f1f94f304364c17c959-p_e.jpg","For Rent",,"trustedListing","paid","singleFamilyPaid","feedConnectFlatFeeFeedConnect",,"100066001_0b492b6511bcaa3eb4be83eb5efeacae16345e95cc6c06527a22cf9567127c81","ForRent","15","$1,895/mo",,,"false",,"https://www.zillow.com/homedetails/4568-Western-Woods-Dr-Benton-AR-72015/2057412537_zpid/","46vf6y3x276q6","ForRent","false","1858","2026-07-31T18:53:08.453Z","For Rent","false","false","https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","House for rent","FOR_RENT",,,"234485","1895",,,,,,,"270900","2057412537"
"5399 Heritage Valley Dr, Benton, AR 72019","Benton","AR","5399 Heritage Valley Dr","72019","1790",,"2026-07-27 00:00:00","2","2","4","4",,,,"home","https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg",,,"false","afa2afc31d1e72288040574bc1405a22","0a6d9fe0607c9841179110441e06eba5","bf2ea447a585274684413d06bd9e2d47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.552803","-92.64559","$",,"3","https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/",,"2","0","false","false","false","false","https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","1","false","false","true","false","2","4","Benton","USA","USD",,"3","FOR_RENT","FOR_RENT","SINGLE_FAMILY","true","true","false","false","false","false","false","false","34.552803","1790","-92.64559","2000",,"2000",,"1879","false","AR","5399 Heritage Valley Dr","230380","333397000","243500","72019","2062299989","SINGLE_FAMILY","2062299989","https://photos.zillowstatic.com/fp/afa2afc31d1e72288040574bc1405a22-p_e.jpg",,,"true","false",,"false","false","false","false","false","false","true","false","34.552803","-92.64559","true","REQUEST_A_TOUR","Request a tour","timeOnInfo","3 days ago",,,,,"false","Benton",,"USA",,"5399 Heritage Valley Dr, Benton, AR 72019",,"AR","5399 Heritage Valley Dr",,,,"72019",,"https://photos.zillowstatic.com/fp/afa2afc31d1e72288040574bc1405a22-p_e.jpg",,"https://photos.zillowstatic.com/fp/0a6d9fe0607c9841179110441e06eba5-p_e.jpg",,"https://photos.zillowstatic.com/fp/bf2ea447a585274684413d06bd9e2d47-p_e.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000","USD","$2,000/mo",,"forRent",,"1790","sqft",,"https://photos.zillowstatic.com/fp/afa2afc31d1e72288040574bc1405a22-p_e.jpg","For Rent",,"trustedListing","paid","singleFamilyPaid","feedConnectFlatFeeFeedConnect",,"100066001_364a670cae654b8f146940b1733739c6a6e5ca592889d31aaf00bdff55ad960e","ForRent","3","$2,000/mo",,,"false",,"https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/","8v9efwvuwf7a","ForRent","false","1879","2026-07-31T18:53:08.453Z","For Rent","false","false","https://www.zillow.com/saline-county-ar/rent-houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-92.6747659839273%2C%22east%22%3A-92.43787328373199%2C%22south%22%3A34.52736922005131%2C%22north%22%3A34.69238871946066%7D%2C%22mapZoom%22%3A12%2C%22usersSearchTerm%22%3A%22Saline%20County%20AR%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A1362%2C%22regionType%22%3A4%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22priorityscore%22%7D%2C%22fr%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22lsact%22%3A%7B%22value%22%3Afalse%7D%2C%22lscmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22lszp%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22beds%22%3A%7B%22min%22%3A3%2C%22max%22%3Anull%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%2C%22baths%22%3A%7B%22min%22%3A2%7D%2C%22mp%22%3A%7B%22min%22%3A1500%2C%22max%22%3A2700%7D%7D%2C%22isListVisible%22%3Atrue%7D","House for rent","FOR_RENT",,,"230380","2000",,,,,,,"243500","2062299989"
